Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	NeuronPrefName	NeuroNERAnnots	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	MetadataNote	TableNote	rin	rin_raw	rin_err	rin_n	rin_sd	rin_note	rmp	rmp_raw	rmp_err	rmp_n	rmp_sd	rmp_note	apthr	apthr_raw	apthr_err	apthr_n	apthr_sd	apthr_note	apamp	apamp_raw	apamp_err	apamp_n	apamp_sd	apamp_note	aphw	aphw_raw	aphw_err	aphw_n	aphw_sd	aphw_note	tau	tau_raw	tau_err	tau_n	tau_sd	tau_note	ahpamp	ahpamp_raw	ahpamp_err	ahpamp_n	ahpamp_sd	ahpamp_note	cap	cap_raw	cap_err	cap_n	cap_sd	cap_note	apwidth	apwidth_raw	apwidth_err	apwidth_n	apwidth_sd	apwidth_note	apfreq	apfreq_raw	apfreq_err	apfreq_n	apfreq_sd	apfreq_note	rheo	rheo_raw	rheo_err	rheo_n	rheo_sd	rheo_note	ahpdur	ahpdur_raw	ahpdur_err	ahpdur_n	ahpdur_sd	ahpdur_note	sagratio	sagratio_raw	sagratio_err	sagratio_n	sagratio_sd	sagratio_note	maxfreq	maxfreq_raw	maxfreq_err	maxfreq_n	maxfreq_sd	maxfreq_note	apriseslope	apriseslope_raw	apriseslope_err	apriseslope_n	apriseslope_sd	apriseslope_note	fahpamp	fahpamp_raw	fahpamp_err	fahpamp_n	fahpamp_sd	fahpamp_note	spontfreq	spontfreq_raw	spontfreq_err	spontfreq_n	spontfreq_sd	spontfreq_note	appeak	appeak_raw	appeak_err	appeak_n	appeak_sd	appeak_note	apriset	apriset_raw	apriset_err	apriset_n	apriset_sd	apriset_note	apdecayslope	apdecayslope_raw	apdecayslope_err	apdecayslope_n	apdecayslope_sd	apdecayslope_note	apdelay	apdelay_raw	apdelay_err	apdelay_n	apdelay_sd	apdelay_note	fislope	fislope_raw	fislope_err	fislope_n	fislope_sd	fislope_note	adratio	adratio_raw	adratio_err	adratio_n	adratio_sd	adratio_note	apamprest	apamprest_raw	apamprest_err	apamprest_n	apamprest_sd	apamprest_note	other	other_raw	other_err	other_n	other_sd	other_note	sagamp	sagamp_raw	sagamp_err	sagamp_n	sagamp_sd	sagamp_note	sahpamp	sahpamp_raw	sahpamp_err	sahpamp_n	sahpamp_sd	sahpamp_note	apdecayt	apdecayt_raw	apdecayt_err	apdecayt_n	apdecayt_sd	apdecayt_note	accres	accres_raw	accres_err	accres_n	accres_sd	accres_note	adratioinv	adratioinv_raw	adratioinv_err	adratioinv_n	adratioinv_sd	adratioinv_note	adpamp	adpamp_raw	adpamp_err	adpamp_n	adpamp_sd	adpamp_note	ahpamprest	ahpamprest_raw	ahpamprest_err	ahpamprest_n	ahpamprest_sd	ahpamprest_note	mahpamp	mahpamp_raw	mahpamp_err	mahpamp_n	mahpamp_sd	mahpamp_note	fahpdur	fahpdur_raw	fahpdur_err	fahpdur_n	fahpdur_sd	fahpdur_note	ahpvolt	ahpvolt_raw	ahpvolt_err	ahpvolt_n	ahpvolt_sd	ahpvolt_note	sahpdur	sahpdur_raw	sahpdur_err	sahpdur_n	sahpdur_sd	sahpdur_note	celldiam	celldiam_raw	celldiam_err	celldiam_n	celldiam_sd	celldiam_note	adpctother	adpctother_raw	adpctother_err	adpctother_n	adpctother_sd	adpctother_note	adpct	adpct_raw	adpct_err	adpct_n	adpct_sd	adpct_note	adpctminus	adpctminus_raw	adpctminus_err	adpctminus_n	adpctminus_sd	adpctminus_note	surfarea	surfarea_raw	surfarea_err	surfarea_n	surfarea_sd	surfarea_note	mahpdur	mahpdur_raw	mahpdur_err	mahpdur_n	mahpdur_sd	mahpdur_note	adratiominus	adratiominus_raw	adratiominus_err	adratiominus_n	adratiominus_sd	adratiominus_note	adpctinv	adpctinv_raw	adpctinv_err	adpctinv_n	adpctinv_sd	adpctinv_note	adpdur	adpdur_raw	adpdur_err	adpdur_n	adpdur_sd	adpdur_note	fahpvolt	fahpvolt_raw	fahpvolt_err	fahpvolt_n	fahpvolt_sd	fahpvolt_note	mahpamprest	mahpamprest_raw	mahpamprest_err	mahpamprest_n	mahpamprest_sd	mahpamprest_note	apamptrough	apamptrough_raw	apamptrough_err	apamptrough_n	apamptrough_sd	apamptrough_note	sahpamprest	sahpamprest_raw	sahpamprest_err	sahpamprest_n	sahpamprest_sd	sahpamprest_note	fahpamprest	fahpamprest_raw	fahpamprest_err	fahpamprest_n	fahpamprest_sd	fahpamprest_note	sahpvolt	sahpvolt_raw	sahpvolt_err	sahpvolt_n	sahpvolt_sd	sahpvolt_note	mahpvolt	mahpvolt_raw	mahpvolt_err	mahpvolt_n	mahpvolt_sd	mahpvolt_note
413	Dopamine modulates excitability of basolateral amygdala neurons in vitro.	15537813	2005	Barrionuevo G	28578	652.0	Amygdala basolateral nucleus pyramidal neuron	Regular spiking basolateral pyramidal-like amygdala neurons	Regular spiking basolateral pyramidal-like amygdala neurons	[HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, UNKN_REGION:24, HBP_MORPHOLOGY:0000001, Missing:-like, ABA_REGION:278, NeuronTrigger:neurons]	Cortical subplate	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		32.0	27.1108834235			The brain was removed and sectioned at 350 Î¼m (Leica VT1000S, Leica, Germany) in ice-cold ACSF composed of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 10 glucose, 2 CaCl2, 1 MgCl2, and 0.075 Na-metabisulfate, an antioxidant used to preserve DAergic agents and that was present in all experiments.	5.0	1.0	2.0	151.325	133.5	2.5		In all current-clamp recordings and the voltage-clamp experiments that studied K+ currents, electrodes (4â7 MÎ© open tip resistance) were filled with a solution containing (in mM): 120 K-methylsulfate, 10 HEPES, 0.5 EGTA, 10 KCl, 10 NaCl, 4 ATP-Mg, 0.3 GTP-Na, 14 phosphocreatine and 0.5% biocytin or neurobiotin.	5.0	4.0		38.3	20.0	130.0				167.2	167.2	21.2	31.0	118.036604492		-69.8	-69.8	0.9	31.0	5.01098792655		-38.8	-38.8	0.5	31.0	2.78388218142		68.1	68.1	1.4	31.0	7.79487010796		1.23	1.23	0.03	31.0	0.167032930885																																190.0	190.0	17.0	31.0	94.6519941681																																																																																																																																																																																																																																																							
414	Dopamine modulates excitability of basolateral amygdala neurons in vitro.	15537813	2005	Barrionuevo G	28578	652.0	Amygdala basolateral nucleus pyramidal neuron	Strongly adapting spiking basolateral pyramidal-like amygdala neuron	Strongly adapting spiking basolateral pyramidal-like amygdala neuron	[Missing:Strongly, HBP_EPHYS_TRIGGER:0000008, HBP_EPHYS_TRIGGER:0000003, UNKN_REGION:24, HBP_MORPHOLOGY:0000001, Missing:-like, ABA_REGION:278, NeuronTrigger:neuron]	Cortical subplate	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		32.0	27.1108834235			The brain was removed and sectioned at 350 Î¼m (Leica VT1000S, Leica, Germany) in ice-cold ACSF composed of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 10 glucose, 2 CaCl2, 1 MgCl2, and 0.075 Na-metabisulfate, an antioxidant used to preserve DAergic agents and that was present in all experiments.	5.0	1.0	2.0	151.325	133.5	2.5		In all current-clamp recordings and the voltage-clamp experiments that studied K+ currents, electrodes (4â7 MÎ© open tip resistance) were filled with a solution containing (in mM): 120 K-methylsulfate, 10 HEPES, 0.5 EGTA, 10 KCl, 10 NaCl, 4 ATP-Mg, 0.3 GTP-Na, 14 phosphocreatine and 0.5% biocytin or neurobiotin.	5.0	4.0		38.3	20.0	130.0				138.0	138.0	12.2	44.0	80.9256448847		-69.5	-69.5	1.0	44.0	6.63324958071		-38.7	-38.7	0.4	44.0	2.65329983228		68.3	68.3	1.3	44.0	8.62322445492		1.22	1.22	0.02	44.0	0.132664991614																																212.0	212.0	18.0	44.0	119.398492453																																																																																																																																																																																																																																																							
415	Dopamine modulates excitability of basolateral amygdala neurons in vitro.	15537813	2005	Barrionuevo G	28578	652.0	Other	basolateral amygdala fast spiking interneuron	basolateral amygdala fast spiking interneuron	[ABA_REGION:295, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]		True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Not corrected		32.0	27.1108834235			The brain was removed and sectioned at 350 Î¼m (Leica VT1000S, Leica, Germany) in ice-cold ACSF composed of (in mM) 125 NaCl, 2.5 KCl, 1.25 NaH2PO4, 25 NaHCO3, 10 glucose, 2 CaCl2, 1 MgCl2, and 0.075 Na-metabisulfate, an antioxidant used to preserve DAergic agents and that was present in all experiments.	5.0	1.0	2.0	151.325	133.5	2.5		In all current-clamp recordings and the voltage-clamp experiments that studied K+ currents, electrodes (4â7 MÎ© open tip resistance) were filled with a solution containing (in mM): 120 K-methylsulfate, 10 HEPES, 0.5 EGTA, 10 KCl, 10 NaCl, 4 ATP-Mg, 0.3 GTP-Na, 14 phosphocreatine and 0.5% biocytin or neurobiotin.	5.0	4.0		38.3	20.0	130.0				246.5	246.5	36.3	15.0	140.589295467		-64.3	-64.3	1.2	15.0	4.64758001545		-40.1	-40.1	0.6	15.0	2.32379000772		58.3	58.3	1.4	15.0	5.42217668469		0.8	0.8	0.08	15.0	0.309838667697																																126.0	126.0	24.0	15.0	92.951600309																																																																																																																																																																																																																																																							
460	Effects of temperature on calcium transients and Ca2+-dependent afterhyperpolarizations in neocortical pyramidal neurons.	15548621	2005	Foehring RC	34234	635.0	Neocortex pyramidal cell layer 2-3	Somatosensory and motor cortex layer 2-3 regular spiking pyramidal neurons	Somatosensory and motor cortex layer 2-3 regular spiking pyramidal neurons	[Function:Somatosensory, Missing:and, ABA_REGION:985, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]	Isocortex	True	Rats	Rats, Wistar	Patch-clamp	in vitro	Corrected	10.0	22.5	15.7162336455			 The ACSF contained (in mM) 125 NaCl, 3 KCl, 2 CaCl2, 2 MgCl2, 1.25 NaH2PO4, 26 NaHCO3, and 20 glucose (pH = 7.4, 310 mosM) and was bubbled with a 95% O2-5% CO2 (carbogen) mixture.	5.0	2.0	2.0	152.25	136.0	3.0	7.4	We recorded with borosilicate electrodes (of resistance 4â8 MÎ©) produced with a horizontal electrode puller (Sutter Instruments, Novato, CA) and filled with a solution containing (in mM) 130.5 KMeSO4, 10 KCl, 7.5 NaCl, 2 MgCl2, 10 HEPES, 2 adenosine 5â²-triphosphate (ATP), and 0.2 guanosine 5â²-triphosphate (GTP). 	5.0	2.0		7.5	21.5	140.5				389.0	389.0	151.0	18.0	640.638743755		-71.0	-71.0	5.0	17.0	20.6155281281		-39.0	-39.0	4.0	20.0	17.88854382		90.0	90.0	11.0	20.0	49.193495505		2.7	2.7	0.4	20.0	1.788854382																				5.25	5.25	1.1	20.0	4.9193495505																																100.0	100.0	30.0	20.0	134.16407865																										32.5	32.5	12.5	20.0	55.9016994375																																																																																																																																																																																																	
461	Effects of temperature on calcium transients and Ca2+-dependent afterhyperpolarizations in neocortical pyramidal neurons.	15548621	2005	Foehring RC	34234	635.0	Neocortex pyramidal cell layer 2-3	Somatosensory and motor cortex layer 2-3 regular spiking pyramidal neurons	Somatosensory and motor cortex layer 2-3 regular spiking pyramidal neurons	[Function:Somatosensory, Missing:and, ABA_REGION:985, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]	Isocortex	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected	10.0	33.0	15.7162336455			 The ACSF contained (in mM) 125 NaCl, 3 KCl, 2 CaCl2, 2 MgCl2, 1.25 NaH2PO4, 26 NaHCO3, and 20 glucose (pH = 7.4, 310 mosM) and was bubbled with a 95% O2-5% CO2 (carbogen) mixture.	5.0	2.0	2.0	152.25	136.0	3.0	7.4	We recorded with borosilicate electrodes (of resistance 4â8 MÎ©) produced with a horizontal electrode puller (Sutter Instruments, Novato, CA) and filled with a solution containing (in mM) 130.5 KMeSO4, 10 KCl, 7.5 NaCl, 2 MgCl2, 10 HEPES, 2 adenosine 5â²-triphosphate (ATP), and 0.2 guanosine 5â²-triphosphate (GTP). 	5.0	2.0		7.5	21.5	140.5				254.0	254.0	96.0	16.0	96.0		-72.0	-72.0	3.0	19.0	3.0		-38.0	-38.0	4.0	20.0	4.0		76.0	76.0	8.0	20.0	8.0		1.4	1.4	0.3	20.0	0.3																				2.9	2.9	0.7	20.0	0.7																																149.0	149.0	37.0	20.0	37.0																										44.0	44.0	11.0	20.0	11.0																																																																																																																																																																																																	
860	Localization of calcium-binding proteins in physiologically and morphologically characterized interneurons of monkey dorsolateral prefrontal cortex.	15590911	2005	Krimer LS	13684	36328.0	Neocortex interneuron deep	Dorsolateral prefrontal cortex layer 2-3 calbindin-expressing non fast-spiking interneuron	Dorsolateral prefrontal cortex layer 2-3 calbindin-expressing non fast-spiking interneuron	[UNKN_REGION:34, ABA_REGION:714, HBP_LAYER:0000111, NCBI_GENE:12307, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]		True	Other		Patch-clamp	in vitro	Unreported		32.0				The tissue blocks were placed in ice-cold Ringer's solution, containing (in mM): NaCl 126, KCl 2.5, NaH2PO4 1.25, CaCl2 2, MgSO4 1, NaHCO3 26 and dextrose 10, pH 7.4, perfused with a 95%O2/5%CO2 gas mixture. 	5.0	1.0	2.0	153.25	132.5	2.5	7.4	Patch electrodes with open-tip resistances of 7â12 MÎ© were filled with a solution containing (in mM): potassium gluconate 114, KCl 6, ATP-Mg 4, GTP 0.3, HEPES 10 and 0.5% biocytin; pH 7.25 adjusted with KOH	5.0	4.0			6.0	120.0	7.25		numbers in parentheses are SD, not number of observations	582.0	582.0	195.0	232.0	195.0								-41.0	-41.0	5.0	6.0	5.0		62.0	62.0	11.0	14.0	11.0			0.68					18.9	18.9	4.0		4.0		19.0	19.0	7.0	9.0	7.0																																																																																												0.61	0.61	0.17		0.17																																																																																																																																																																															
861	Localization of calcium-binding proteins in physiologically and morphologically characterized interneurons of monkey dorsolateral prefrontal cortex.	15590911	2005	Krimer LS	13684	36328.0	Neocortex interneuron deep	Dorsolateral prefrontal cortex layer 2-3 calretinin-expressing non fast-spiking interneuron	Dorsolateral prefrontal cortex layer 2-3 calretinin-expressing non fast-spiking interneuron	[UNKN_REGION:34, ABA_REGION:714, HBP_LAYER:0000111, NCBI_GENE:12308, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]		True	Other		Patch-clamp	in vitro	Unreported		32.0				The tissue blocks were placed in ice-cold Ringer's solution, containing (in mM): NaCl 126, KCl 2.5, NaH2PO4 1.25, CaCl2 2, MgSO4 1, NaHCO3 26 and dextrose 10, pH 7.4, perfused with a 95%O2/5%CO2 gas mixture. 	5.0	1.0	2.0	153.25	132.5	2.5	7.4	Patch electrodes with open-tip resistances of 7â12 MÎ© were filled with a solution containing (in mM): potassium gluconate 114, KCl 6, ATP-Mg 4, GTP 0.3, HEPES 10 and 0.5% biocytin; pH 7.25 adjusted with KOH	5.0	4.0			6.0	120.0	7.25		numbers in parentheses are SD, not number of observations	585.0	585.0	137.0	256.0	2192.0								-46.0	-46.0	4.0	8.0	11.313708499		67.0	67.0	8.0	15.0	30.9838667697			0.65					15.8	15.8	3.8				15.0	15.0	2.0	4.0	4.0																																																																																												0.64	0.64	0.12																																																																																																																																																																																	
862	Localization of calcium-binding proteins in physiologically and morphologically characterized interneurons of monkey dorsolateral prefrontal cortex.	15590911	2005	Krimer LS	13684	36328.0	Neocortex interneuron deep	Dorsolateral prefrontal cortex layer 2-3 parvalbumin-expressing fast-spiking interneuron	Dorsolateral prefrontal cortex layer 2-3 parvalbumin-expressing fast-spiking interneuron	[UNKN_REGION:34, ABA_REGION:714, HBP_LAYER:0000111, NCBI_GENE:19293, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]		True	Other		Patch-clamp	in vitro	Unreported		32.0				The tissue blocks were placed in ice-cold Ringer's solution, containing (in mM): NaCl 126, KCl 2.5, NaH2PO4 1.25, CaCl2 2, MgSO4 1, NaHCO3 26 and dextrose 10, pH 7.4, perfused with a 95%O2/5%CO2 gas mixture. 	5.0	1.0	2.0	153.25	132.5	2.5	7.4	Patch electrodes with open-tip resistances of 7â12 MÎ© were filled with a solution containing (in mM): potassium gluconate 114, KCl 6, ATP-Mg 4, GTP 0.3, HEPES 10 and 0.5% biocytin; pH 7.25 adjusted with KOH	5.0	4.0			6.0	120.0	7.25		numbers in parentheses are SD, not number of observations	235.0	235.0	68.0	117.0	735.532460195								-42.0	-42.0	4.0	7.0	10.5830052443		50.0	50.0	8.0	13.0	28.8444102037			0.35					8.5	8.5	1.9				21.0	21.0	3.0	5.0	6.7082039325																																																																																												0.8	0.8	0.11																																																																																																																																																																																	
1277	Spontaneous activity and properties of two types of principal neurons from the ventral tegmental area of rat.	15659533	2005	Weight FF	34223	628.0	Ventral tegmental area dopamine neuron		Ventral tegmental area dopamine neuron	[ABA_REGION:749, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:neuron]	Midbrain	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		34.0	13.8564064606																				nedm extraction not working right	996.5	996.5	105.5	16.5	409.867272445								-40.85	-40.85	0.6	41.5	3.87624231359		64.8	64.8	1.45	41.5	9.31033513688		3.55	3.55	0.1	41.5	0.644099692232														26.8	26.8	2.05	17.5	8.53876846852																																																																																																																																																																																																																																																																									
1182	Reduced glycine transporter type 1 expression leads to major changes in glutamatergic neurotransmission of CA1 hippocampal neurones in mice.	15661817	2005	Bergeron R	46195	11326.0	Hippocampus CA1 pyramidal cell		Hippocampus CA1 pyramidal cell	[ABA_REGION:382, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]	Hippocampal formation	True	Mice		Patch-clamp	in vitro	Corrected	10.0	22.0	96.7470929796			The brain was removed and placed in an oxygenated (95% O2â5% CO2) physiological solution, artificial cerebrospinal fluid (ACSF) at 4Â°C, containing (mm) 126 NaCl, 2.5 KCl, 1 MgCl2, 26 NaHCO3, 1.25 NaH2PO4, 2 CaCl2 and 10 glucose.	5.0	1.0	2.0	153.25	134.5	2.5		The slices were stored for 1 h in an oxygenated chamber at room temperature prior to the experiments.Data recording and analysisIn current-clamp experiments, whole-cell recordings were obtained with borosilicate pipettes filled with a solution containing (mm) 130 K-gluconate, 10 N-2-hydroxy-ethylpiperazine-Nâ²-2-ethanesulphonic acid (Hepes), 10 KCl, 2 MgCl2, 2 ATP-Mg and 0.2 GTP-tris(hydroxy-methil) aminomethane (GTP).	5.0	4.0			14.0	140.0			Article is not direct about where spike amplitude details. Otherwise no problems	199.31	199.31	7.93	28.0	41.9616157935		-75.93	-75.93	0.77	28.0	4.07445701904								95.17	95.17	1.93	28.0	10.2126000607	no definition for baseline provided	2.08	2.08	0.08	28.0	0.42332020977		27.2	27.2	1.94	28.0	10.2655150869																																																																																																																																																																																																																																																																																					
767	Increased gabaergic input to ventral tegmental area dopaminergic neurons associated with decreased cocaine reinforcement in mu-opioid receptor knockout mice.	15664692	2005	Ramakers GM	78744	21658.0	Other	Ventral tegmental area GABAergic neurons	Ventral tegmental area GABAergic neurons	[ABA_REGION:749, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]		True	Mice	C57BL	Patch-clamp	in vitro	Corrected	16.1	22.0	13.0384048104			The recording aCSF consisted of (in mM): NaCl 124, KCl 3.3, KH2PO4 1.2, MgSO4 1.3, CaCl2 2.5, NaHCO3 20, glucose 10, saturated with 95% O2â5% CO2.The VTA was identified as the region lying between the interpeduncular fossa and the medial terminal nucleus of the accessory optic tract.	5.0	1.3	2.5	144.0	132.3	4.5		For current-clamp recordings and voltage clamp recordings of spontaneous excitatory post-synaptic currents (sEPSCs) the recording pipettes contained (in mM): K-gluconate 155, HEPES 10, Na+-ATP 2, Na+-GTP 0.4, EGTA 1, adjusted to pH 7.4 with KOH.	5.0			2.4		155.0	7.4															-47.37	-47.37	1.7	26.0	8.66833317311		74.61	74.61	1.63	26.0	8.31140180716		2.58	2.58	0.15	26.0	0.764852927039								20.74	-20.74	2.07	26.0	10.5549703931																																																																																																																																																																																																																																																																															
768	Increased gabaergic input to ventral tegmental area dopaminergic neurons associated with decreased cocaine reinforcement in mu-opioid receptor knockout mice.	15664692	2005	Ramakers GM	78744	21658.0	Ventral tegmental area dopamine neuron		Ventral tegmental area dopamine neuron	[ABA_REGION:749, HBP_NEUROTRANSMITTER:0000007, NeuronTrigger:neuron]	Midbrain	True	Mice	C57BL	Patch-clamp	in vitro	Corrected	16.1	22.0	13.0384048104			The recording aCSF consisted of (in mM): NaCl 124, KCl 3.3, KH2PO4 1.2, MgSO4 1.3, CaCl2 2.5, NaHCO3 20, glucose 10, saturated with 95% O2â5% CO2.The VTA was identified as the region lying between the interpeduncular fossa and the medial terminal nucleus of the accessory optic tract.	5.0	1.3	2.5	144.0	132.3	4.5		For current-clamp recordings and voltage clamp recordings of spontaneous excitatory post-synaptic currents (sEPSCs) the recording pipettes contained (in mM): K-gluconate 155, HEPES 10, Na+-ATP 2, Na+-GTP 0.4, EGTA 1, adjusted to pH 7.4 with KOH.	5.0			2.4		155.0	7.4															-40.41	-40.41	1.12	49.0	7.84		67.13	67.13	1.92	49.0	13.44		4.27	4.27	0.2	49.0	1.4								28.82	-28.82	1.29	49.0	9.03																																																																																																																																																																																																																																																																															
138	Calbindin-D28k content and firing pattern of hippocampal granule cells in amygdala-kindled rats: a perforated patch-clamp study.	15680950	2005	Kral T	31863	26843.0	Dentate gyrus granule cell		Dentate gyrus granule cell	[ABA_REGION:726, HBP_MORPHOLOGY:0000026, NeuronTrigger:cell]	Hippocampal formation	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected	-6.0	35.0	70.0			Standard ACSF containing (in mM) NaCl 125, KCl 3.5, CaCl2 2, MgCl2 2, NaH2PO4 1.25, NaHCO3 20.3, glucose 12 and had a pH of 7.4, gassed with 95% O2/5% CO2 (35 Â°C), was constantly perfused at a rate of 2â4 ml/min.	5.0	2.0	2.0	146.55	136.5	3.5	7.4	Patch pipettes were pulled from borosilicate glass (1.5-mm outer diameter, 0.87-mm inner diameter, with filament) in two stages on a horizontal pipette puller and had a resistance of 4â6 MÎ© when filled with the internal solution consisting of (in mM) the following: KGluconate 125, KCl 20, MgCl2 2, Na2-ATP 2, ethylene glycol-bis(Î²-aminoethyl ether)-N,N,N',N'-tetraacetic acid (EGTA) 0.5, N-2-hydroxyethylpiperazine-N'-2-ethanosulfonic acid (HEPES) 10 (pH 7.3 with KOH, 280â290 mosM/kg,	5.0	2.0		4.0	24.0	145.0	7.3	does this use perforated patch? not sure which corresponds to experimental data	Looks good	170.0	170.0	41.0	10.0	41.0		-75.0	-75.0	3.0	10.0	3.0								58.0	58.0	8.4	10.0	8.4		0.93	0.93	0.09	10.0	0.09		20.0	20.0	4.3	10.0	4.3		10.7		2.0	10.0	2.0														16.3	16.3	3.3	10.0	3.3																																10.7	-10.7	2.0	10.0	2.0																																																														1.9	-1.9	0.8	10.0	0.8																																7.9	-7.9	1.8	10.0	1.8																																																																																																																			
1206	Robustness of burst firing in dissociated purkinje neurons with acute or long-term reductions in sodium conductance.	15814781	2005	Bean BP	9921	2484.0	Cerebellum Purkinje cell		Cerebellum Purkinje cell	[ABA_REGION:512, HBP_MORPHOLOGY:0000036, NeuronTrigger:cell]	Cerebellum	True	Mice		Patch-clamp	in vitro	Corrected		23.0	14.8660687473			The control physiological Tyrode's solution consisted of the following (in mm): 155 NaCl, 4 KCl, 2 CaCl2, 2 MgCl2, and 10 HEPES, pH 7.4 with â¼5 NaOH	5.0	2.0	2.0	155.0	167.0	4.0	7.4	Electrodes were pulled from borosilicate glass micropipettes (VWR Scientific, West Chester, PA) and had resistances from 1.5 to 3 MÎ© when filled with the internal solution, which consisted of the following (in mm): 122 K-gluconate (Kgluc), 9 NaCl, 1.8 MgCl2, 0.9 EGTA, 9 HEPES, 14 Tris-creatine PO4, 4 MgATP, and 0.3 Tris-GTP, pH 7.4 with KOH.	5.0	5.8		9.0	12.6	122.0	7.4		Parsing failed to normalize ephys data in afterhyperpolarization													-53.0	-53.0	3.0				94.0		3.0				0.41	0.41	0.07			not quite half-width, but prob ok							21.0		2.0			Converted from other ephys properties																																																													41.0	41.0	3.0																																																																																																				-74.0	-74.0	2.0																																																																																																									
