numa,ida,numb,idb,kmdist,midist
439,BFO,450,LBR,1222,762
439,BFO,451,SIE,1368,853
439,BFO,452,GHA,797,497
439,BFO,461,TOG,730,455
439,BFO,471,CAO,1742,1086
439,BFO,475,NIG,850,530
439,BFO,481,GAB,1803,1124
439,BFO,482,CEN,2388,1489
439,BFO,483,CHA,1793,1118
439,BFO,484,CON,2578,1608
439,BFO,490,DRC,2578,1608
439,BFO,500,UGA,3980,2481
439,BFO,501,KEN,4472,2789
439,BFO,510,TAZ,4941,3081
439,BFO,511,ZAN,4931,3075
439,BFO,516,BUI,3795,2366
439,BFO,517,RWA,3787,2361
439,BFO,520,SOM,5275,3289
439,BFO,522,DJI,4836,3015
439,BFO,530,ETH,4398,2742
439,BFO,531,ERI,4373,2727
439,BFO,540,ANG,2761,1722
439,BFO,541,MZM,5608,3497
439,BFO,551,ZAM,4470,2787
439,BFO,552,ZIM,4817,3003
439,BFO,553,MAW,4777,2979
439,BFO,560,SAF,5239,3266
439,BFO,563,TRA,5239,3266
439,BFO,564,OFS,5454,3400
439,BFO,565,NAM,4296,2679
439,BFO,570,LES,5502,3431
439,BFO,571,BOT,4999,3117
439,BFO,572,SWA,5510,3436
439,BFO,580,MAG,6345,3956
439,BFO,581,COM,5574,3475
439,BFO,590,MAS,7384,4604
439,BFO,591,SEY,6579,4102
439,BFO,600,MOR,2403,1498
439,BFO,615,ALG,2710,1690
439,BFO,616,TUN,2919,1820
439,BFO,620,LIB,2710,1690
439,BFO,625,SUD,3703,2309
439,BFO,630,IRN,5892,3674
439,BFO,640,TUR,4522,2819
439,BFO,645,IRQ,5197,3240
439,BFO,651,EGY,3925,2447
439,BFO,652,SYR,4493,2802
439,BFO,660,LEB,4423,2758
439,BFO,663,JOR,4385,2734
439,BFO,666,ISR,4319,2693
439,BFO,670,SAU,5251,3274
439,BFO,678,YAR,4937,3078
439,BFO,679,YEM,4937,3078
439,BFO,680,YPR,5047,3147
439,BFO,690,KUW,5440,3392
439,BFO,692,BAH,5724,3569
439,BFO,694,QAT,5710,3560
439,BFO,696,UAE,6027,3758
439,BFO,698,OMA,6433,4011
439,BFO,700,AFG,7485,4667
439,BFO,701,TKM,6536,4076
439,BFO,702,TAJ,7466,4655
439,BFO,703,KYR,7972,4971
439,BFO,704,UZB,7526,4693
439,BFO,705,KZK,8176,5098
439,BFO,710,CHN,11432,7128
439,BFO,711,TBT,9591,5980
439,BFO,712,MON,10374,6469
439,BFO,713,TAW,12599,7856
439,BFO,730,KOR,12347,7699
439,BFO,731,PRK,12141,7570
439,BFO,732,ROK,12347,7699
439,BFO,740,JPN,13374,8339
439,BFO,750,IND,8292,5170
439,BFO,760,BHU,9510,5930
439,BFO,770,PAK,7841,4889
439,BFO,771,BNG,9681,6036
439,BFO,775,MYA,10432,6505
439,BFO,780,SRI,8922,5563
439,BFO,790,NEP,9088,5666
439,BFO,781,MAD,8242,5139
439,BFO,800,THI,10966,6837
439,BFO,811,CAM,11478,7157
439,BFO,812,LAO,11073,6904
439,BFO,815,VNM,11682,7284
439,BFO,816,DRV,11266,7025
439,BFO,817,RVN,11669,7276
439,BFO,820,MAL,11358,7082
439,BFO,830,SIN,11642,7259
439,BFO,835,BRU,12716,7929
439,BFO,840,PHI,13038,8130
439,BFO,850,INS,12128,7562
439,BFO,860,ETM,14212,8862
439,BFO,900,AUL,16098,10038
439,BFO,910,PNG,16583,10340
439,BFO,920,NEW,16760,10450
439,BFO,935,VAN,18687,11652
439,BFO,940,SOL,17823,11113
439,BFO,950,FJI,19338,12058
439,BFO,983,MSI,17393,10845
439,BFO,986,PAL,14679,9152
439,BFO,987,FSM,16930,10556
439,BFO,990,WSM,19312,12042
450,LBR,2,USA,7527,4693
450,LBR,20,CAN,7574,4723
450,LBR,31,BHM,7214,4498
450,LBR,40,CUB,7850,4895
450,LBR,41,HAI,6790,4234
450,LBR,42,DOM,6544,4080
450,LBR,51,JAM,7261,4528
450,LBR,52,TRI,5570,3473
450,LBR,53,BAR,5386,3358
450,LBR,54,DMA,5583,3481
450,LBR,55,GRN,5611,3499
450,LBR,56,SLU,5564,3469
450,LBR,57,SVG,5567,3471
450,LBR,58,AAB,5665,3532
450,LBR,60,SKN,5769,3597
450,LBR,80,BLZ,8463,5277
450,LBR,70,MEX,9604,5988
450,LBR,90,GUA,8725,5440
450,LBR,91,HON,8387,5230
450,LBR,92,SAL,8586,5354
450,LBR,93,NIC,8290,5169
450,LBR,94,COS,8067,5030
450,LBR,95,PAN,7562,4715
450,LBR,100,COL,7005,4368
450,LBR,101,VEN,6190,3859
450,LBR,110,GUY,5206,3246
450,LBR,115,SUR,4901,3056
450,LBR,130,ECU,7534,4697
450,LBR,135,PER,7580,4726
450,LBR,140,BRA,4686,2922
450,LBR,145,BOL,6747,4207
450,LBR,150,PAR,6111,3810
450,LBR,155,CHL,7646,4767
450,LBR,160,ARG,6696,4175
450,LBR,165,URU,6519,4065
450,LBR,200,UK,5105,3183
450,LBR,205,IRE,5239,3267
450,LBR,210,NTH,5310,3311
450,LBR,211,BEL,5095,3177
450,LBR,212,LUX,5111,3187
450,LBR,220,FRN,4837,3016
450,LBR,221,MNC,4552,2838
450,LBR,223,LIE,4966,3097
450,LBR,225,SWZ,4782,2982
450,LBR,230,SPN,3847,2399
450,LBR,232,AND,4230,2638
450,LBR,235,POR,3564,2222
450,LBR,255,GMY,5578,3478
450,LBR,260,GFR,5173,3226
450,LBR,265,GDR,5578,3478
450,LBR,290,POL,5891,3673
450,LBR,300,AUH,5327,3321
450,LBR,305,AUS,5327,3321
450,LBR,310,HUN,5380,3355
450,LBR,315,CZE,5428,3384
450,LBR,316,CZR,5428,3384
450,LBR,317,SLO,5365,3345
450,LBR,325,ITA,4539,2830
450,LBR,331,SNM,4767,2973
450,LBR,338,MLT,4205,2622
450,LBR,339,ALB,4940,3080
450,LBR,345,SER,5212,3250
450,LBR,341,MNG,5011,3125
450,LBR,343,MAC,5111,3187
450,LBR,344,CRO,5055,3152
450,LBR,345,YUG,5212,3250
450,LBR,346,BOS,5020,3130
450,LBR,349,SLV,5064,3158
450,LBR,350,GRC,4970,3099
450,LBR,352,CYP,5542,3455
450,LBR,355,BUL,5229,3261
450,LBR,359,MLD,5912,3687
450,LBR,360,RUM,5546,3458
450,LBR,365,RUS,6934,4323
450,LBR,366,EST,6620,4127
450,LBR,367,LAT,6357,3964
450,LBR,368,LIT,6253,3899
450,LBR,369,UKR,6216,3876
450,LBR,370,BLR,6282,3917
450,LBR,371,ARM,6662,4154
450,LBR,372,GRG,6690,4172
450,LBR,373,AZE,7097,4425
450,LBR,375,FIN,6706,4181
450,LBR,380,SWD,6382,3979
450,LBR,385,NOR,6176,3851
450,LBR,390,DEN,5832,3636
450,LBR,395,ICE,6502,4054
450,LBR,402,CAP,1812,1130
450,LBR,403,STP,2055,1281
450,LBR,404,GNB,773,482
450,LBR,411,EQG,2352,1467
450,LBR,420,GAM,1008,629
450,LBR,432,MLI,739,461
450,LBR,433,SEN,1152,719
450,LBR,434,BEN,1492,930
450,LBR,435,MAA,1445,901
450,LBR,436,NIR,1623,1012
450,LBR,437,CDI,608,379
450,LBR,438,GUI,458,286
450,LBR,439,BFO,1222,762
450,LBR,451,SIE,355,222
450,LBR,452,GHA,1222,762
450,LBR,461,TOG,1326,827
450,LBR,471,CAO,2495,1556
450,LBR,475,NIG,1565,976
450,LBR,481,GAB,2352,1466
450,LBR,482,CEN,3273,2041
450,LBR,483,CHA,2910,1815
450,LBR,484,CON,3112,1940
450,LBR,490,DRC,3112,1940
450,LBR,500,UGA,4852,3025
450,LBR,501,KEN,5346,3333
450,LBR,510,TAZ,5725,3570
450,LBR,511,ZAN,5713,3562
450,LBR,516,BUI,4570,2849
450,LBR,517,RWA,4617,2879
450,LBR,520,SOM,6239,3890
450,LBR,522,DJI,5936,3701
450,LBR,530,ETH,5460,3404
450,LBR,531,ERI,5517,3440
450,LBR,540,ANG,3088,1925
450,LBR,541,MZM,5876,3664
450,LBR,551,ZAM,4928,3073
450,LBR,552,ZIM,5263,3282
450,LBR,553,MAW,5352,3337
450,LBR,560,SAF,5464,3407
450,LBR,563,TRA,5464,3407
450,LBR,564,OFS,5559,3466
450,LBR,565,NAM,4359,2718
450,LBR,570,LES,5626,3508
450,LBR,571,BOT,5205,3246
450,LBR,572,SWA,5760,3592
450,LBR,580,MAG,6948,4333
450,LBR,581,COM,6284,3918
450,LBR,590,MAS,8018,5000
450,LBR,591,SEY,7472,4659
450,LBR,600,MOR,3036,1893
450,LBR,615,ALG,3625,2260
450,LBR,616,TUN,3967,2474
450,LBR,620,LIB,3845,2398
450,LBR,625,SUD,4848,3023
450,LBR,630,IRN,7113,4435
450,LBR,640,TUR,5706,3558
450,LBR,645,IRQ,6418,4002
450,LBR,651,EGY,5145,3208
450,LBR,652,SYR,5711,3561
450,LBR,660,LEB,5640,3517
450,LBR,663,JOR,5606,3495
450,LBR,666,ISR,5537,3453
450,LBR,670,SAU,6456,4025
450,LBR,678,YAR,6076,3789
450,LBR,679,YEM,6076,3789
450,LBR,680,YPR,6154,3837
450,LBR,690,KUW,6659,4152
450,LBR,692,BAH,6934,4323
450,LBR,694,QAT,6918,4314
450,LBR,696,UAE,7228,4507
450,LBR,698,OMA,7628,4756
450,LBR,700,AFG,8707,5429
450,LBR,701,TKM,7755,4836
450,LBR,702,TAJ,8685,5415
450,LBR,703,KYR,9182,5725
450,LBR,704,UZB,8738,5448
450,LBR,705,KZK,9382,5850
450,LBR,710,CHN,12621,7870
450,LBR,711,TBT,10812,6741
450,LBR,712,MON,11538,7194
450,LBR,713,TAW,13820,8617
450,LBR,730,KOR,13519,8429
450,LBR,731,PRK,13306,8296
450,LBR,732,ROK,13519,8429
450,LBR,740,JPN,14500,9041
450,LBR,750,IND,9507,5928
450,LBR,760,BHU,10726,6688
450,LBR,770,PAK,9063,5651
450,LBR,771,BNG,10886,6788
450,LBR,775,MYA,11612,7240
450,LBR,780,SRI,10003,6237
450,LBR,790,NEP,10302,6424
450,LBR,781,MAD,9283,5788
450,LBR,800,THI,12133,7565
450,LBR,811,CAM,12639,7881
450,LBR,812,LAO,12265,7648
450,LBR,815,VNM,12844,8008
450,LBR,816,DRV,12476,7779
450,LBR,817,RVN,12831,8001
450,LBR,820,MAL,12445,7760
450,LBR,830,SIN,12712,7927
450,LBR,835,BRU,13843,8632
450,LBR,840,PHI,14242,8880
450,LBR,850,INS,13118,8180
450,LBR,860,ETM,15193,9473
450,LBR,900,AUL,16184,10091
450,LBR,910,PNG,17575,10958
450,LBR,920,NEW,16073,10022
450,LBR,935,VAN,18870,11766
450,LBR,940,SOL,18860,11760
450,LBR,950,FJI,18330,11429
450,LBR,983,MSI,18327,11427
450,LBR,986,PAL,15876,9899
450,LBR,987,FSM,18122,11300
450,LBR,990,WSM,19095,11906
451,SIE,2,USA,7172,4472
451,SIE,20,CAN,7222,4503
451,SIE,31,BHM,6871,4284
451,SIE,40,CUB,7510,4683
451,SIE,41,HAI,6460,4028
451,SIE,42,DOM,6214,3874
451,SIE,51,JAM,6933,4323
451,SIE,52,TRI,5266,3284
451,SIE,53,BAR,5071,3162
451,SIE,54,DMA,5267,3284
451,SIE,55,GRN,5301,3305
451,SIE,56,SLU,5247,3271
451,SIE,57,SVG,5252,3275
451,SIE,58,AAB,5337,3328
451,SIE,60,SKN,5440,3392
451,SIE,80,BLZ,8135,5073
451,SIE,70,MEX,9270,5780
451,SIE,90,GUA,8404,5240
451,SIE,91,HON,8069,5031
451,SIE,92,SAL,8269,5156
451,SIE,93,NIC,7978,4974
451,SIE,94,COS,7762,4840
451,SIE,95,PAN,7262,4528
451,SIE,100,COL,6724,4192
451,SIE,101,VEN,5888,3671
451,SIE,110,GUY,4919,3067
451,SIE,115,SUR,4621,2881
451,SIE,130,ECU,7270,4533
451,SIE,135,PER,7378,4600
451,SIE,140,BRA,4572,2851
451,SIE,145,BOL,6582,4104
451,SIE,150,PAR,6029,3759
451,SIE,155,CHL,7577,4725
451,SIE,160,ARG,6666,4157
451,SIE,165,URU,6498,4052
451,SIE,200,UK,4937,3078
451,SIE,205,IRE,5039,3142
451,SIE,210,NTH,5160,3217
451,SIE,211,BEL,4949,3086
451,SIE,212,LUX,4975,3102
451,SIE,220,FRN,4687,2922
451,SIE,221,MNC,4446,2772
451,SIE,223,LIE,4856,3028
451,SIE,225,SWZ,4666,2909
451,SIE,230,SPN,3683,2297
451,SIE,232,AND,4094,2553
451,SIE,235,POR,3362,2096
451,SIE,255,GMY,5464,3407
451,SIE,260,GFR,5040,3143
451,SIE,265,GDR,5464,3407
451,SIE,290,POL,5805,3619
451,SIE,300,AUH,5244,3270
451,SIE,305,AUS,5244,3270
451,SIE,310,HUN,5314,3313
451,SIE,315,CZE,5327,3322
451,SIE,316,CZR,5327,3322
451,SIE,317,SLO,5286,3296
451,SIE,325,ITA,4477,2791
451,SIE,331,SNM,4688,2923
451,SIE,338,MLT,4189,2612
451,SIE,339,ALB,4913,3063
451,SIE,345,SER,5168,3223
451,SIE,341,MNG,4973,3101
451,SIE,343,MAC,5085,3171
451,SIE,344,CRO,4987,3109
451,SIE,345,YUG,5168,3223
451,SIE,346,BOS,4974,3102
451,SIE,349,SLV,4984,3108
451,SIE,350,GRC,4980,3105
451,SIE,352,CYP,5606,3495
451,SIE,355,BUL,5210,3249
451,SIE,359,MLD,5881,3667
451,SIE,360,RUM,5524,3445
451,SIE,365,RUS,6875,4287
451,SIE,366,EST,6509,4059
451,SIE,367,LAT,6260,3903
451,SIE,368,LIT,6170,3847
451,SIE,369,UKR,6171,3848
451,SIE,370,BLR,6211,3872
451,SIE,371,ARM,6713,4186
451,SIE,372,GRG,6742,4204
451,SIE,373,AZE,7155,4462
451,SIE,375,FIN,6591,4110
451,SIE,380,SWD,6253,3899
451,SIE,385,NOR,6025,3757
451,SIE,390,DEN,5702,3555
451,SIE,395,ICE,6254,3900
451,SIE,402,CAP,1457,908
451,SIE,403,STP,2383,1486
451,SIE,404,GNB,423,264
451,SIE,411,EQG,2668,1663
451,SIE,420,GAM,664,414
451,SIE,432,MLI,735,458
451,SIE,433,SEN,808,504
451,SIE,434,BEN,1778,1109
451,SIE,435,MAA,1144,714
451,SIE,436,NIR,1781,1111
451,SIE,437,CDI,909,567
451,SIE,438,GUI,117,73
451,SIE,439,BFO,1368,853
451,SIE,450,LBR,355,222
451,SIE,452,GHA,1527,952
451,SIE,461,TOG,1615,1007
451,SIE,471,CAO,2800,1746
451,SIE,475,NIG,1851,1154
451,SIE,481,GAB,2681,1672
451,SIE,482,CEN,3563,2222
451,SIE,483,CHA,3130,1952
451,SIE,484,CON,3450,2151
451,SIE,490,DRC,3450,2151
451,SIE,500,UGA,5153,3213
451,SIE,501,KEN,5649,3522
451,SIE,510,TAZ,6044,3769
451,SIE,511,ZAN,6032,3761
451,SIE,516,BUI,4887,3047
451,SIE,517,RWA,4925,3071
451,SIE,520,SOM,6523,4067
451,SIE,522,DJI,6172,3849
451,SIE,530,ETH,5711,3561
451,SIE,531,ERI,5730,3573
451,SIE,540,ANG,3439,2144
451,SIE,541,MZM,6232,3886
451,SIE,551,ZAM,5277,3291
451,SIE,552,ZIM,5614,3500
451,SIE,553,MAW,5695,3551
451,SIE,560,SAF,5819,3628
451,SIE,563,TRA,5819,3628
451,SIE,564,OFS,5912,3686
451,SIE,565,NAM,4712,2938
451,SIE,570,LES,5980,3728
451,SIE,571,BOT,5560,3467
451,SIE,572,SWA,6116,3813
451,SIE,580,MAG,7292,4546
451,SIE,581,COM,6615,4125
451,SIE,590,MAS,8360,5213
451,SIE,591,SEY,7775,4848
451,SIE,600,MOR,2863,1785
451,SIE,615,ALG,3528,2200
451,SIE,616,TUN,3922,2446
451,SIE,620,LIB,3851,2401
451,SIE,625,SUD,5059,3154
451,SIE,630,IRN,7206,4493
451,SIE,640,TUR,5739,3579
451,SIE,645,IRQ,6517,4063
451,SIE,651,EGY,5241,3268
451,SIE,652,SYR,5796,3614
451,SIE,660,LEB,5723,3568
451,SIE,663,JOR,5704,3557
451,SIE,666,ISR,5627,3508
451,SIE,670,SAU,6617,4126
451,SIE,678,YAR,6292,3924
451,SIE,679,YEM,6292,3924
451,SIE,680,YPR,6387,3983
451,SIE,690,KUW,6789,4233
451,SIE,692,BAH,7085,4418
451,SIE,694,QAT,7073,4410
451,SIE,696,UAE,7393,4610
451,SIE,698,OMA,7800,4863
451,SIE,700,AFG,8813,5495
451,SIE,701,TKM,7841,4889
451,SIE,702,TAJ,8767,5467
451,SIE,703,KYR,9239,5761
451,SIE,704,UZB,8802,5488
451,SIE,705,KZK,9432,5881
451,SIE,710,CHN,12636,7879
451,SIE,711,TBT,10931,6816
451,SIE,712,MON,11530,7189
451,SIE,713,TAW,13905,8670
451,SIE,730,KOR,13511,8425
451,SIE,731,PRK,13292,8288
451,SIE,732,ROK,13511,8425
451,SIE,740,JPN,14446,9007
451,SIE,750,IND,9646,6015
451,SIE,760,BHU,10861,6772
451,SIE,770,PAK,9174,5720
451,SIE,771,BNG,11043,6886
451,SIE,775,MYA,11800,7358
451,SIE,780,SRI,10253,6393
451,SIE,790,NEP,10441,6511
451,SIE,781,MAD,9548,5953
451,SIE,800,THI,12332,7690
451,SIE,811,CAM,12844,8009
451,SIE,812,LAO,12440,7756
451,SIE,815,VNM,13048,8136
451,SIE,816,DRV,12624,7871
451,SIE,817,RVN,13036,8128
451,SIE,820,MAL,12695,7915
451,SIE,830,SIN,12969,8087
451,SIE,835,BRU,14072,8775
451,SIE,840,PHI,14400,8979
451,SIE,850,INS,13405,8359
451,SIE,860,ETM,15487,9656
451,SIE,900,AUL,16514,10297
451,SIE,910,PNG,17875,11146
451,SIE,920,NEW,16250,10132
451,SIE,935,VAN,19118,11921
451,SIE,940,SOL,19159,11946
451,SIE,950,FJI,18311,11417
451,SIE,983,MSI,18102,11287
451,SIE,986,PAL,16042,10003
451,SIE,987,FSM,18096,11283
451,SIE,990,WSM,19131,11928
452,GHA,2,USA,8540,5325
452,GHA,20,CAN,8498,5298
452,GHA,31,BHM,8371,5219
452,GHA,40,CUB,9016,5622
452,GHA,41,HAI,7981,4977
452,GHA,42,DOM,7735,4823
452,GHA,51,JAM,8456,5273
452,GHA,52,TRI,6789,4233
452,GHA,53,BAR,6598,4114
452,GHA,54,DMA,6794,4236
452,GHA,55,GRN,6827,4257
452,GHA,56,SLU,6774,4224
452,GHA,57,SVG,6779,4227
452,GHA,58,AAB,6861,4278
452,GHA,60,SKN,6964,4342
452,GHA,80,BLZ,9658,6022
452,GHA,70,MEX,10786,6725
452,GHA,90,GUA,9931,6192
452,GHA,91,HON,9596,5983
452,GHA,92,SAL,9796,6108
452,GHA,93,NIC,9504,5926
452,GHA,94,COS,9286,5790
452,GHA,95,PAN,8783,5476
452,GHA,100,COL,8226,5129
452,GHA,101,VEN,7409,4620
452,GHA,110,GUY,6428,4008
452,GHA,115,SUR,6121,3817
452,GHA,130,ECU,8746,5454
452,GHA,135,PER,8732,5444
452,GHA,140,BRA,5721,3567
452,GHA,145,BOL,7849,4894
452,GHA,150,PAR,7062,4403
452,GHA,155,CHL,8549,5331
452,GHA,160,ARG,7519,4689
452,GHA,165,URU,7325,4568
452,GHA,200,UK,5112,3187
452,GHA,205,IRE,5365,3345
452,GHA,210,NTH,5239,3266
452,GHA,211,BEL,5020,3130
452,GHA,212,LUX,4999,3117
452,GHA,220,FRN,4787,2985
452,GHA,221,MNC,4357,2717
452,GHA,223,LIE,4765,2971
452,GHA,225,SWZ,4614,2877
452,GHA,230,SPN,3908,2437
452,GHA,232,AND,4164,2596
452,GHA,235,POR,3789,2362
452,GHA,255,GMY,5365,3345
452,GHA,260,GFR,5045,3146
452,GHA,265,GDR,5365,3345
452,GHA,290,POL,5567,3471
452,GHA,300,AUH,5016,3128
452,GHA,305,AUS,5016,3128
452,GHA,310,HUN,5009,3123
452,GHA,315,CZE,5174,3226
452,GHA,316,CZR,5174,3226
452,GHA,317,SLO,5041,3143
452,GHA,325,ITA,4193,2614
452,GHA,331,SNM,4467,2785
452,GHA,338,MLT,3725,2323
452,GHA,339,ALB,4457,2779
452,GHA,345,SER,4771,2975
452,GHA,341,MNG,4562,2844
452,GHA,343,MAC,4617,2879
452,GHA,344,CRO,4707,2935
452,GHA,345,YUG,4771,2975
452,GHA,346,BOS,4595,2865
452,GHA,349,SLV,4756,2966
452,GHA,350,GRC,4365,2722
452,GHA,352,CYP,4759,2967
452,GHA,355,BUL,4708,2936
452,GHA,359,MLD,5408,3372
452,GHA,360,RUM,5021,3131
452,GHA,365,RUS,6486,4044
452,GHA,366,EST,6357,3964
452,GHA,367,LAT,6057,3777
452,GHA,368,LIT,5907,3683
452,GHA,369,UKR,5747,3583
452,GHA,370,BLR,5895,3676
452,GHA,371,ARM,5886,3670
452,GHA,372,GRG,5913,3687
452,GHA,373,AZE,6292,3923
452,GHA,375,FIN,6455,4025
452,GHA,380,SWD,6191,3860
452,GHA,385,NOR,6073,3787
452,GHA,390,DEN,5667,3533
452,GHA,395,ICE,6783,4229
452,GHA,402,CAP,2903,1810
452,GHA,403,STP,882,550
452,GHA,404,GNB,1866,1163
452,GHA,411,EQG,1142,712
452,GHA,420,GAM,2048,1277
452,GHA,432,MLI,1188,741
452,GHA,433,SEN,2178,1358
452,GHA,434,BEN,298,186
452,GHA,435,MAA,2271,1416
452,GHA,436,NIR,916,571
452,GHA,437,CDI,619,386
452,GHA,438,GUI,1589,991
452,GHA,439,BFO,797,497
452,GHA,450,LBR,1222,762
452,GHA,451,SIE,1527,952
452,GHA,461,TOG,154,96
452,GHA,471,CAO,1275,795
452,GHA,475,NIG,367,229
452,GHA,481,GAB,1176,733
452,GHA,482,CEN,2052,1280
452,GHA,483,CHA,1804,1125
452,GHA,484,CON,1963,1224
452,GHA,490,DRC,1963,1224
452,GHA,500,UGA,3631,2264
452,GHA,501,KEN,4126,2573
452,GHA,510,TAZ,4518,2817
452,GHA,511,ZAN,4506,2810
452,GHA,516,BUI,3360,2095
452,GHA,517,RWA,3400,2120
452,GHA,520,SOM,5020,3130
452,GHA,522,DJI,4760,2968
452,GHA,530,ETH,4267,2660
452,GHA,531,ERI,4381,2732
452,GHA,540,ANG,2051,1279
452,GHA,541,MZM,4909,3061
452,GHA,551,ZAM,3840,2394
452,GHA,552,ZIM,4184,2609
452,GHA,553,MAW,4212,2626
452,GHA,560,SAF,4523,2820
452,GHA,563,TRA,4523,2820
452,GHA,564,OFS,4706,2934
452,GHA,565,NAM,3531,2202
452,GHA,570,LES,4759,2967
452,GHA,571,BOT,4276,2666
452,GHA,572,SWA,4804,2996
452,GHA,580,MAG,5805,3619
452,GHA,581,COM,5099,3179
452,GHA,590,MAS,6867,4282
452,GHA,591,SEY,6252,3898
452,GHA,600,MOR,3200,1995
452,GHA,615,ALG,3461,2158
452,GHA,616,TUN,3599,2244
452,GHA,620,LIB,3315,2067
452,GHA,625,SUD,3720,2319
452,GHA,630,IRN,6218,3877
452,GHA,640,TUR,5008,3123
452,GHA,645,IRQ,5520,3442
452,GHA,651,EGY,4283,2670
452,GHA,652,SYR,4865,3033
452,GHA,660,LEB,4801,2993
452,GHA,663,JOR,4726,2947
452,GHA,666,ISR,4683,2920
452,GHA,670,SAU,5411,3374
452,GHA,678,YAR,4930,3074
452,GHA,679,YEM,4930,3074
452,GHA,680,YPR,4982,3106
452,GHA,690,KUW,5682,3543
452,GHA,692,BAH,5905,3682
452,GHA,694,QAT,5883,3668
452,GHA,696,UAE,6168,3846
452,GHA,698,OMA,6552,4085
452,GHA,700,AFG,7758,4838
452,GHA,701,TKM,6870,4284
452,GHA,702,TAJ,7795,4860
452,GHA,703,KYR,8349,5206
452,GHA,704,UZB,7894,4922
452,GHA,705,KZK,8564,5340
452,GHA,710,CHN,11844,7385
452,GHA,711,TBT,9815,6120
452,GHA,712,MON,10843,6761
452,GHA,713,TAW,12863,8021
452,GHA,730,KOR,12785,7972
452,GHA,731,PRK,12593,7852
452,GHA,732,ROK,12785,7972
452,GHA,740,JPN,13870,8648
452,GHA,750,IND,8480,5288
452,GHA,760,BHU,9697,6046
452,GHA,770,PAK,8099,5050
452,GHA,771,BNG,9815,6120
452,GHA,775,MYA,10483,6537
452,GHA,780,SRI,8803,5489
452,GHA,790,NEP,9269,5779
452,GHA,781,MAD,8071,5033
452,GHA,800,THI,10986,6850
452,GHA,811,CAM,11483,7160
452,GHA,812,LAO,11155,6955
452,GHA,815,VNM,11688,7288
452,GHA,816,DRV,11411,7115
452,GHA,817,RVN,11675,7280
452,GHA,820,MAL,11242,7010
452,GHA,830,SIN,11503,7173
452,GHA,835,BRU,12655,7891
452,GHA,840,PHI,13144,8196
452,GHA,850,INS,11897,7418
452,GHA,860,ETM,13972,8712
452,GHA,900,AUL,15398,9601
452,GHA,910,PNG,16356,10198
452,GHA,920,NEW,15969,9957
452,GHA,935,VAN,18120,11299
452,GHA,940,SOL,17643,11001
452,GHA,950,FJI,18550,11567
452,GHA,983,MSI,17940,11186
452,GHA,986,PAL,14751,9198
452,GHA,987,FSM,17232,10745
452,GHA,990,WSM,18724,11675
461,TOG,2,USA,8559,5337
461,TOG,20,CAN,8499,5299
461,TOG,31,BHM,8429,5256
461,TOG,40,CUB,9076,5659
461,TOG,41,HAI,8054,5022
461,TOG,42,DOM,7808,4868
461,TOG,51,JAM,8530,5319
461,TOG,52,TRI,6881,4291
461,TOG,53,BAR,6684,4168
461,TOG,54,DMA,6879,4289
461,TOG,55,GRN,6915,4312
461,TOG,56,SLU,6858,4276
461,TOG,57,SVG,6864,4280
461,TOG,58,AAB,6937,4326
461,TOG,60,SKN,7039,4389
461,TOG,80,BLZ,9732,6068
461,TOG,70,MEX,10852,6766
461,TOG,90,GUA,10010,6242
461,TOG,91,HON,9677,6034
461,TOG,92,SAL,9877,6159
461,TOG,93,NIC,9590,5980
461,TOG,94,COS,9377,5847
461,TOG,95,PAN,8877,5535
461,TOG,100,COL,8330,5194
461,TOG,101,VEN,7502,4678
461,TOG,110,GUY,6529,4071
461,TOG,115,SUR,6226,3882
461,TOG,130,ECU,8859,5524
461,TOG,135,PER,8864,5527
461,TOG,140,BRA,5866,3658
461,TOG,145,BOL,7988,4981
461,TOG,150,PAR,7213,4497
461,TOG,155,CHL,8701,5426
461,TOG,160,ARG,7673,4784
461,TOG,165,URU,7479,4664
461,TOG,200,UK,5005,3121
461,TOG,205,IRE,5269,3285
461,TOG,210,NTH,5125,3195
461,TOG,211,BEL,4906,3059
461,TOG,212,LUX,4882,3044
461,TOG,220,FRN,4676,2916
461,TOG,221,MNC,4235,2641
461,TOG,223,LIE,4642,2894
461,TOG,225,SWZ,4494,2802
461,TOG,230,SPN,3813,2377
461,TOG,232,AND,4054,2528
461,TOG,235,POR,3711,2314
461,TOG,255,GMY,5239,3267
461,TOG,260,GFR,4927,3072
461,TOG,265,GDR,5239,3267
461,TOG,290,POL,5433,3387
461,TOG,300,AUH,4884,3045
461,TOG,305,AUS,4884,3045
461,TOG,310,HUN,4873,3038
461,TOG,315,CZE,5045,3146
461,TOG,316,CZR,5045,3146
461,TOG,317,SLO,4907,3060
461,TOG,325,ITA,4061,2532
461,TOG,331,SNM,4336,2704
461,TOG,338,MLT,3585,2235
461,TOG,339,ALB,4315,2690
461,TOG,345,SER,4630,2887
461,TOG,341,MNG,4422,2757
461,TOG,343,MAC,4474,2790
461,TOG,344,CRO,4573,2851
461,TOG,345,YUG,4630,2887
461,TOG,346,BOS,4456,2778
461,TOG,349,SLV,4625,2884
461,TOG,350,GRC,4217,2630
461,TOG,352,CYP,4605,2872
461,TOG,355,BUL,4564,2846
461,TOG,359,MLD,5263,3282
461,TOG,360,RUM,4876,3040
